name	|	uid	|	type	|	uniqname	|	sourceinfo	|	
Senecio rectiramus	|	462388	|	synonym	|	Senecio rectiramus (synonym for Austrosynotis rectirama)	|	ncbi:462388	|	
Senecio alliariifolius	|	183619	|	synonym	|	Senecio alliariifolius (synonym for Dauresia alliariifolia)	|	ncbi:183619	|	
Senecio multinervis	|	462406	|	synonym	|	Senecio multinervis (synonym for Dendrophorbium multinerve)	|	ncbi:462406	|	
Senecio bradei	|	462405	|	synonym	|	Senecio bradei (synonym for Dendrophorbium bradei)	|	ncbi:462405	|	
Senecio brachycodon	|	462404	|	synonym	|	Senecio brachycodon (synonym for Dendrophorbium brachycodon)	|	ncbi:462404	|	
Erechtites valerianaefolia	|	415159	|	synonym	|	Erechtites valerianaefolia (synonym for Erechtites valerianifolius)	|	ncbi:415159	|	
Erechtites valerianifolia	|	415159	|	synonym	|	Erechtites valerianifolia (synonym for Erechtites valerianifolius)	|	ncbi:415159	|	
Erechtites hieracifolia	|	189215	|	misspelling	|	Erechtites hieracifolia (synonym for Erechtites hieraciifolius)	|	ncbi:189215	|	
Erechtites hieraciifolia	|	189215	|	misspelling	|	Erechtites hieraciifolia (synonym for Erechtites hieraciifolius)	|	ncbi:189215	|	
Aetheolaena campanulata	|	462381	|	synonym	|	Aetheolaena campanulata (synonym for Lasiocephalus campanulatus)	|	ncbi:462381	|	
Senecio campanulatus	|	462381	|	synonym	|	Senecio campanulatus (synonym for Lasiocephalus campanulatus)	|	ncbi:462381	|	
Senecio trineurus	|	462460	|	synonym	|	Senecio trineurus (synonym for Leonis trineura)	|	ncbi:462460	|	
Cineraria lyrata	|	317269	|	synonym	|	Cineraria lyrata (synonym for Cineraria lyratiformis)	|	ncbi:317269	|	
non Senecio muirii Greenm., nom. illeg.	|	405123	|	synonym	|	non Senecio muirii Greenm., nom. illeg. (synonym for Senecio muirii)	|	ncbi:405123	|	
Senecio sisymbrifolius	|	462561	|	synonym	|	Senecio sisymbrifolius (synonym for Senecio sisymbriifolius)	|	ncbi:462561	|	
Senecio cernuus A.Gray	|	462552	|	synonym	|	Senecio cernuus A.Gray (synonym for Senecio pudicus)	|	ncbi:462552	|	
non Senecio cernuus L.f.	|	462552	|	synonym	|	non Senecio cernuus L.f. (synonym for Senecio pudicus)	|	ncbi:462552	|	
Senecio hesperidum	|	121547	|	synonym	|	Senecio hesperidum (synonym for Senecio hesperidium)	|	ncbi:121547	|	
Senecio achilleaefolius	|	317282	|	synonym	|	Senecio achilleaefolius (synonym for Senecio achilleifolius)	|	ncbi:317282	|	
Senecio pseudo-mairei	|	308343	|	synonym	|	Senecio pseudo-mairei (synonym for Senecio pseudomairei)	|	ncbi:308343	|	
Culcitium humile	|	462509	|	synonym	|	Culcitium humile (synonym for Senecio candollei)	|	ncbi:462509	|	
Senecio candollii	|	462509	|	synonym	|	Senecio candollii (synonym for Senecio candollei)	|	ncbi:462509	|	
Senecio anomalochorus	|	1892271	|	misspelling	|	Senecio anomalochorus (synonym for Senecio anomalochrous)	|	ncbi:1892271	|	
Senecio tauricolus	|	904575	|	synonym	|	Senecio tauricolus (synonym for Senecio tauricola)	|	ncbi:904575	|	
non Senecio pyrenaicus Gren. & Godr.	|	462554	|	synonym	|	non Senecio pyrenaicus Gren. & Godr. (synonym for Senecio pyrenaicus)	|	ncbi:462554	|	
Senecio pseudo-arnica	|	98725	|	synonym	|	Senecio pseudo-arnica (synonym for Senecio pseudoarnica)	|	ncbi:98725	|	
enecio callosus Sch.Bip.	|	462508	|	synonym	|	enecio callosus Sch.Bip. (synonym for Senecio callosus)	|	ncbi:462508	|	
Kleinia anteuphorbium	|	405104	|	synonym	|	Kleinia anteuphorbium (synonym for Senecio anteuphorbium)	|	ncbi:405104	|	
Aetheolaena involucrata	|	422312	|	synonym	|	Aetheolaena involucrata (synonym for Senecio involucratus)	|	ncbi:422312	|	
Lasiocephalus involucratus	|	422312	|	synonym	|	Lasiocephalus involucratus (synonym for Senecio involucratus)	|	ncbi:422312	|	
Senecio oxyriaefolius	|	189243	|	synonym	|	Senecio oxyriaefolius (synonym for Senecio oxyriifolius)	|	ncbi:189243	|	
Senecio carnosula	|	490663	|	misspelling	|	Senecio carnosula (synonym for Senecio carnosulus)	|	ncbi:490663	|	
Cineraria montevidensis	|	462545	|	synonym	|	Cineraria montevidensis (synonym for Senecio montevidensis)	|	ncbi:462545	|	
Senecio leucanthemifolius subsp. rodriguezii	|	121552	|	synonym	|	Senecio leucanthemifolius subsp. rodriguezii (synonym for Senecio rodriguezii)	|	ncbi:121552	|	
Senecio meyeri johannis	|	462544	|	misspelling	|	Senecio meyeri johannis (synonym for Senecio meyeri-johannis)	|	ncbi:462544	|	
Inula provincialis	|	1268578	|	synonym	|	Inula provincialis (synonym for Senecio provincialis)	|	ncbi:1268578	|	
Senecio gerardi	|	1268578	|	synonym	|	Senecio gerardi (synonym for Senecio provincialis)	|	ncbi:1268578	|	
Senecio gerardii	|	1268578	|	synonym	|	Senecio gerardii (synonym for Senecio provincialis)	|	ncbi:1268578	|	
Senecio rautanenii	|	1886448	|	misspelling	|	Senecio rautanenii (synonym for Senecio rautaneni)	|	ncbi:1886448	|	
Senecio ragazzi	|	1886447	|	misspelling	|	Senecio ragazzi (synonym for Senecio ragazzii)	|	ncbi:1886447	|	
Senecio foetidus	|	344071	|	synonym	|	Senecio foetidus (synonym for Senecio hydrophiloides)	|	ncbi:344071	|	
Senecio engleranus	|	183628	|	synonym	|	Senecio engleranus (synonym for Senecio englerianus)	|	ncbi:183628	|	
Senecio comosus var. culcitioides	|	462517	|	synonym	|	Senecio comosus var. culcitioides (synonym for Senecio culcitioides)	|	ncbi:462517	|	
Senecio niveo-aureus	|	462402	|	synonym	|	Senecio niveo-aureus (synonym for Senecio niveoaureus)	|	ncbi:462402	|	
Cacalia graciflora	|	1205703	|	synonym	|	Cacalia graciflora (synonym for Senecio graciliflorus)	|	ncbi:1205703	|	
Senecio inaequibus	|	58524	|	misspelling	|	Senecio inaequibus (synonym for Senecio inaequidens)	|	ncbi:58524	|	
Senecio bulbinefolius	|	462507	|	synonym	|	Senecio bulbinefolius (synonym for Senecio bulbinifolius)	|	ncbi:462507	|	
Senecio-depressicola	|	1221663	|	misspelling	|	Senecio-depressicola (synonym for Senecio depressicola)	|	ncbi:1221663	|	
Senecio oederiafolium	|	1886442	|	misspelling	|	Senecio oederiafolium (synonym for Senecio oederiifolius)	|	ncbi:1886442	|	
Senecio oederiafolius	|	1886442	|	misspelling	|	Senecio oederiafolius (synonym for Senecio oederiifolius)	|	ncbi:1886442	|	
Aetheolaena patens	|	462382	|	synonym	|	Aetheolaena patens (synonym for Senecio patens)	|	ncbi:462382	|	
Lasiocephalus patens	|	462382	|	synonym	|	Lasiocephalus patens (synonym for Senecio patens)	|	ncbi:462382	|	
Cineraria hederifolia	|	317285	|	synonym	|	Cineraria hederifolia (synonym for Senecio hederiformis)	|	ncbi:317285	|	
Hasteola suaveolens	|	422328	|	synonym	|	Hasteola suaveolens (synonym for Senecio suaveolens)	|	ncbi:422328	|	
Senecio glanduloso pilosus	|	1892281	|	misspelling	|	Senecio glanduloso pilosus (synonym for Senecio glanduloso-pilosus)	|	ncbi:1892281	|	
Senecio volckmanni	|	462571	|	synonym	|	Senecio volckmanni (synonym for Senecio volckmannii)	|	ncbi:462571	|	
Senecio landbecki	|	462540	|	synonym	|	Senecio landbecki (synonym for Senecio landbeckii)	|	ncbi:462540	|	
Senecio aff. arenarius (Merxmuller and Giess 28393)	|	183616	|	equivalent name	|	Senecio aff. arenarius (Merxmuller and Giess 28393) (synonym for Senecio aff. arenarius Merxmuller & Giess 28393)	|	ncbi:183616	|	
Senecio aff. arenarius Merxmuller and Giess 28393	|	183616	|	equivalent name	|	Senecio aff. arenarius Merxmuller and Giess 28393 (synonym for Senecio aff. arenarius Merxmuller & Giess 28393)	|	ncbi:183616	|	
Senecio schweinfurtii	|	1886456	|	misspelling	|	Senecio schweinfurtii (synonym for Senecio schweinfurthii)	|	ncbi:1886456	|	
Senecio rufiglandulosis	|	174476	|	synonym	|	Senecio rufiglandulosis (synonym for Senecio rufiglandulosus)	|	ncbi:174476	|	
non Senecio websteri Hook.f.	|	98724	|	synonym	|	non Senecio websteri Hook.f. (synonym for Senecio neowebsteri)	|	ncbi:98724	|	
Senecio pseudoorientalis	|	1268587	|	synonym	|	Senecio pseudoorientalis (synonym for Senecio pseudo-orientalis)	|	ncbi:1268587	|	
Senecio pellucidus	|	58529	|	synonym	|	Senecio pellucidus (synonym for Senecio madagascariensis)	|	ncbi:58529	|	
Senecio cakilifolius	|	183624	|	synonym	|	Senecio cakilifolius (synonym for Senecio cakilefolius)	|	ncbi:183624	|	
Senecio integerrimus var. lugens	|	34231	|	synonym	|	Senecio integerrimus var. lugens (synonym for Senecio lugens)	|	ncbi:34231	|	
Senecio pubigerus	|	462551	|	synonym	|	Senecio pubigerus (synonym for Senecio pubiger)	|	ncbi:462551	|	
Cineraria gigantea	|	462562	|	synonym	|	Cineraria gigantea (synonym for Senecio smithii)	|	ncbi:462562	|	
Senecio glanduloso lanosus	|	1892280	|	misspelling	|	Senecio glanduloso lanosus (synonym for Senecio glanduloso-lanosus)	|	ncbi:1892280	|	
Senecio pirottae	|	1886471	|	synonym	|	Senecio pirottae (synonym for Senecio x pirottae)	|	ncbi:1886471	|	
Senecio alatus	|	308345	|	synonym	|	Senecio alatus (synonym for Synotis alata)	|	ncbi:308345	|	
Senecio lucorum	|	308324	|	synonym	|	Senecio lucorum (synonym for Synotis lucorum)	|	ncbi:308324	|	
Senecio nagensium	|	189254	|	synonym	|	Senecio nagensium (synonym for Synotis nagensium)	|	ncbi:189254	|	
Senecio cappa	|	462575	|	synonym	|	Senecio cappa (synonym for Synotis cappa)	|	ncbi:462575	|	
Senecio micanioides	|	18795	|	misspelling	|	Senecio micanioides (synonym for Delairea odorata)	|	ncbi:18795	|	
Senecio mikanioides	|	18795	|	synonym	|	Senecio mikanioides (synonym for Delairea odorata)	|	ncbi:18795	|	
Senecio laciniatus Kunth	|	462410	|	synonym	|	Senecio laciniatus Kunth (synonym for Dorobaea laciniata)	|	ncbi:462410	|	
non Senecio laciniatus Bertol.	|	462410	|	synonym	|	non Senecio laciniatus Bertol. (synonym for Dorobaea laciniata)	|	ncbi:462410	|	
Pericallis x hybrida	|	652132	|	synonym	|	Pericallis x hybrida (synonym for Pericallis hybrida)	|	ncbi:652132	|	
Senecio hybridus	|	652132	|	synonym	|	Senecio hybridus (synonym for Pericallis hybrida)	|	ncbi:652132	|	
Cineraria cruenta	|	98709	|	synonym	|	Cineraria cruenta (synonym for Pericallis cruenta)	|	ncbi:98709	|	
Senecio cruenta	|	98709	|	misspelling	|	Senecio cruenta (synonym for Pericallis cruenta)	|	ncbi:98709	|	
Senecio cruentus	|	98709	|	genbank synonym	|	Senecio cruentus (synonym for Pericallis cruenta)	|	ncbi:98709	|	
Senecio appendiculatus	|	109568	|	synonym	|	Senecio appendiculatus (synonym for Pericallis appendiculata)	|	ncbi:109568	|	
Periallis aurita	|	109569	|	misspelling	|	Periallis aurita (synonym for Pericallis aurita)	|	ncbi:109569	|	
Pericallis papyraceus	|	109577	|	misspelling	|	Pericallis papyraceus (synonym for Pericallis papyracea)	|	ncbi:109577	|	
Senecio telembinus	|	462431	|	synonym	|	Senecio telembinus (synonym for Garcibarrigoa telembina)	|	ncbi:462431	|	
Senecio halleri	|	214899	|	synonym	|	Senecio halleri (synonym for Jacobaea uniflora)	|	ncbi:214899	|	
Senecio uniflorus	|	214899	|	synonym	|	Senecio uniflorus (synonym for Jacobaea uniflora)	|	ncbi:214899	|	
Senecio giganteus	|	214897	|	synonym	|	Senecio giganteus (synonym for Jacobaea gigantea)	|	ncbi:214897	|	
Cineraria minuta	|	189241	|	synonym	|	Cineraria minuta (synonym for Jacobaea minuta)	|	ncbi:189241	|	
Senecio minutus	|	189241	|	synonym	|	Senecio minutus (synonym for Jacobaea minuta)	|	ncbi:189241	|	
Senecio analogus	|	189235	|	synonym	|	Senecio analogus (synonym for Jacobaea analoga)	|	ncbi:189235	|	
Senecio chrysanthemoides	|	189235	|	synonym	|	Senecio chrysanthemoides (synonym for Jacobaea analoga)	|	ncbi:189235	|	
Senecio inops	|	1268568	|	synonym	|	Senecio inops (synonym for Jacobaea inops)	|	ncbi:1268568	|	
Jacobaea carniolicus	|	189240	|	misspelling	|	Jacobaea carniolicus (synonym for Jacobaea carniolica)	|	ncbi:189240	|	
Senecio carniolicus	|	189240	|	genbank synonym	|	Senecio carniolicus (synonym for Jacobaea carniolica)	|	ncbi:189240	|	
Senecio incanus subsp. carniolicus	|	189240	|	synonym	|	Senecio incanus subsp. carniolicus (synonym for Jacobaea carniolica)	|	ncbi:189240	|	
Senecio boissieri	|	214893	|	synonym	|	Senecio boissieri (synonym for Jacobaea boissieri)	|	ncbi:214893	|	
Senecio jacobaea	|	98722	|	synonym	|	Senecio jacobaea (synonym for Jacobaea vulgaris)	|	ncbi:98722	|	
Senecio abrotanifolius	|	189225	|	synonym	|	Senecio abrotanifolius (synonym for Jacobaea abrotanifolia)	|	ncbi:189225	|	
Senecio sandrasicus	|	1268572	|	synonym	|	Senecio sandrasicus (synonym for Jacobaea sandrasica)	|	ncbi:1268572	|	
Senecio cilicius	|	1268567	|	synonym	|	Senecio cilicius (synonym for Jacobaea cilicia)	|	ncbi:1268567	|	
Senecio subalpinus	|	189250	|	synonym	|	Senecio subalpinus (synonym for Jacobaea subalpina)	|	ncbi:189250	|	
Senecio alpinus	|	189227	|	synonym	|	Senecio alpinus (synonym for Jacobaea alpina)	|	ncbi:189227	|	
Senecio arnautorum	|	189245	|	synonym	|	Senecio arnautorum (synonym for Jacobaea arnautorum)	|	ncbi:189245	|	
Senecio pancicii	|	189245	|	synonym	|	Senecio pancicii (synonym for Jacobaea arnautorum)	|	ncbi:189245	|	
Senecio argunensis	|	186967	|	synonym	|	Senecio argunensis (synonym for Jacobaea argunensis)	|	ncbi:186967	|	
Senecio othonnae	|	214901	|	synonym	|	Senecio othonnae (synonym for Jacobaea othonnae)	|	ncbi:214901	|	
Senecio incanus	|	189239	|	synonym	|	Senecio incanus (synonym for Jacobaea incana)	|	ncbi:189239	|	
Senecio gnaphalioides	|	214898	|	synonym	|	Senecio gnaphalioides (synonym for Jacobaea gnaphalioides)	|	ncbi:214898	|	
Senecio gnaphalodes	|	214898	|	synonym	|	Senecio gnaphalodes (synonym for Jacobaea gnaphalioides)	|	ncbi:214898	|	
Senecio maroccanus	|	248370	|	synonym	|	Senecio maroccanus (synonym for Jacobaea maroccana)	|	ncbi:248370	|	
Cineraria maritima	|	252537	|	synonym	|	Cineraria maritima (synonym for Jacobaea maritima)	|	ncbi:252537	|	
Othonna maritima	|	252537	|	synonym	|	Othonna maritima (synonym for Jacobaea maritima)	|	ncbi:252537	|	
Senecio bicolor	|	252537	|	synonym	|	Senecio bicolor (synonym for Jacobaea maritima)	|	ncbi:252537	|	
Senecio bicolor subsp. cineraria	|	252537	|	synonym	|	Senecio bicolor subsp. cineraria (synonym for Jacobaea maritima)	|	ncbi:252537	|	
Senecio cineraria	|	252537	|	synonym	|	Senecio cineraria (synonym for Jacobaea maritima)	|	ncbi:252537	|	
Senecio maritimus	|	252537	|	synonym	|	Senecio maritimus (synonym for Jacobaea maritima)	|	ncbi:252537	|	
Senecio adonidifolius	|	189226	|	synonym	|	Senecio adonidifolius (synonym for Jacobaea adonidifolia)	|	ncbi:189226	|	
Senecio cannabifolius	|	189232	|	synonym	|	Senecio cannabifolius (synonym for Jacobaea cannabifolia)	|	ncbi:189232	|	
Senecio persoonii	|	214902	|	synonym	|	Senecio persoonii (synonym for Jacobaea persoonii)	|	ncbi:214902	|	
Senecio ambiguus	|	189228	|	synonym	|	Senecio ambiguus (synonym for Jacobaea ambigua)	|	ncbi:189228	|	
Senecio delphinifolius	|	214896	|	synonym	|	Senecio delphinifolius (synonym for Jacobaea delphiniifolia)	|	ncbi:214896	|	
Senecio delphiniifolius Vahl	|	214896	|	synonym	|	Senecio delphiniifolius Vahl (synonym for Jacobaea delphiniifolia)	|	ncbi:214896	|	
Senecio leucophyllus	|	214900	|	synonym	|	Senecio leucophyllus (synonym for Jacobaea leucophylla)	|	ncbi:214900	|	
Senecio gallerandianus	|	248369	|	synonym	|	Senecio gallerandianus (synonym for Jacobaea gallerandiana)	|	ncbi:248369	|	
Senecio paludosa	|	189244	|	synonym	|	Senecio paludosa (synonym for Jacobaea paludosa)	|	ncbi:189244	|	
Senecio paludosus	|	189244	|	synonym	|	Senecio paludosus (synonym for Jacobaea paludosa)	|	ncbi:189244	|	
Senecio gibbosus	|	1211485	|	synonym	|	Senecio gibbosus (synonym for Jacobaea gibbosa)	|	ncbi:1211485	|	
Senecio gibbosus subsp. gibbosus	|	1211485	|	synonym	|	Senecio gibbosus subsp. gibbosus (synonym for Jacobaea gibbosa)	|	ncbi:1211485	|	
Senecio erucifolius	|	189238	|	synonym	|	Senecio erucifolius (synonym for Jacobaea erucifolia)	|	ncbi:189238	|	
Senecio kirghisicus	|	1268569	|	synonym	|	Senecio kirghisicus (synonym for Jacobaea kirghisica)	|	ncbi:1268569	|	
Jacobaea aquaticus	|	189230	|	misspelling	|	Jacobaea aquaticus (synonym for Jacobaea aquatica)	|	ncbi:189230	|	
Senecio aquaticus	|	189230	|	genbank synonym	|	Senecio aquaticus (synonym for Jacobaea aquatica)	|	ncbi:189230	|	
Senecio auricula	|	1268566	|	synonym	|	Senecio auricula (synonym for Jacobaea auricula)	|	ncbi:1268566	|	
Crassocephalum vitellinium	|	1892268	|	misspelling	|	Crassocephalum vitellinium (synonym for Crassocephalum vitellinum)	|	ncbi:1892268	|	
Senecio montuosus S.Moore	|	462399	|	synonym	|	Senecio montuosus S.Moore (synonym for Crassocephalum montuosum)	|	ncbi:462399	|	
Mikania myricaefolia	|	462448	|	synonym	|	Mikania myricaefolia (synonym for Hubertia myricifolia)	|	ncbi:462448	|	
Senecio stenocephalus	|	462490	|	synonym	|	Senecio stenocephalus (synonym for Pojarkovia stenocephala)	|	ncbi:462490	|	
Senecio durandii	|	462394	|	synonym	|	Senecio durandii (synonym for Charadranaetes durandii)	|	ncbi:462394	|	
Klenia amaniensis	|	696921	|	misspelling	|	Klenia amaniensis (synonym for Kleinia amaniensis)	|	ncbi:696921	|	
Kleinia galpini	|	317279	|	synonym	|	Kleinia galpini (synonym for Kleinia galpinii)	|	ncbi:317279	|	
Notonia petraea	|	1670868	|	synonym	|	Notonia petraea (synonym for Kleinia petraea)	|	ncbi:1670868	|	
Notonia abyssinica	|	462458	|	synonym	|	Notonia abyssinica (synonym for Kleinia abyssinica)	|	ncbi:462458	|	
Senecio stapeliaeformis	|	405129	|	synonym	|	Senecio stapeliaeformis (synonym for Kleinia stapeliiformis)	|	ncbi:405129	|	
Senecio stapelieformis	|	405129	|	misspelling	|	Senecio stapelieformis (synonym for Kleinia stapeliiformis)	|	ncbi:405129	|	
Senecio stapeliiformis	|	405129	|	synonym	|	Senecio stapeliiformis (synonym for Kleinia stapeliiformis)	|	ncbi:405129	|	
Senecio plumbeus	|	462462	|	synonym	|	Senecio plumbeus (synonym for Lundinia plumbea)	|	ncbi:462462	|	
Senecio canescens	|	462400	|	synonym	|	Senecio canescens (synonym for Culcitium canescens)	|	ncbi:462400	|	
Senecio serratifolius	|	462403	|	synonym	|	Senecio serratifolius (synonym for Culcitium serratifolium)	|	ncbi:462403	|	
Senecio neeanus	|	462401	|	synonym	|	Senecio neeanus (synonym for Culcitium neaei)	|	ncbi:462401	|	
Senecio persicus	|	462409	|	synonym	|	Senecio persicus (synonym for Dolichorrhiza persica)	|	ncbi:462409	|	
Pippenalia delphinifolia	|	904460	|	misspelling	|	Pippenalia delphinifolia (synonym for Pippenalia delphiniifolia)	|	ncbi:904460	|	
Senecio buchii	|	462414	|	synonym	|	Senecio buchii (synonym for Elekmania buchii)	|	ncbi:462414	|	
Staehelina ilicifolia	|	462496	|	synonym	|	Staehelina ilicifolia (synonym for Scrobicaria ilicifolia)	|	ncbi:462496	|	
Pentacalia acunae	|	462384	|	synonym	|	Pentacalia acunae (synonym for Antillanthus acunae)	|	ncbi:462384	|	
Senecio almironcillo	|	462385	|	synonym	|	Senecio almironcillo (synonym for Antillanthus almironcillo)	|	ncbi:462385	|	
Senecio johnstonii	|	462407	|	synonym	|	Senecio johnstonii (synonym for Dendrosenecio johnstonii)	|	ncbi:462407	|	
Herodotia mikanioides	|	462412	|	synonym	|	Herodotia mikanioides (synonym for Ekmaniopappus mikanioides)	|	ncbi:462412	|	
Senecio paucilobus	|	462453	|	synonym	|	Senecio paucilobus (synonym for Iranecio paucilobus)	|	ncbi:462453	|	
Cineraria taraxacifolia	|	462454	|	synonym	|	Cineraria taraxacifolia (synonym for Iranecio taraxacifolius)	|	ncbi:462454	|	
Senecio jurineifolius	|	462452	|	synonym	|	Senecio jurineifolius (synonym for Iranecio jurineifolius)	|	ncbi:462452	|	
Senecio bulghardaghhensis	|	462451	|	synonym	|	Senecio bulghardaghhensis (synonym for Iranecio bulghardaghensis)	|	ncbi:462451	|	
Emilia hantamensis	|	1381465	|	synonym	|	Emilia hantamensis (synonym for Bertilia hantamensis)	|	ncbi:1381465	|	
Senecioneae sp. GVC-2013	|	1381465	|	includes	|	Senecioneae sp. GVC-2013 (synonym for Bertilia hantamensis)	|	ncbi:1381465	|	
Senecio desiderabilis	|	462488	|	synonym	|	Senecio desiderabilis (synonym for Pentacalia desiderabilis)	|	ncbi:462488	|	
Senecio antioquensis	|	462486	|	synonym	|	Senecio antioquensis (synonym for Pentacalia antioquensis)	|	ncbi:462486	|	
Senecio cooperi	|	462456	|	synonym	|	Senecio cooperi (synonym for Jessea cooperi)	|	ncbi:462456	|	
Senecio multivenius	|	462457	|	synonym	|	Senecio multivenius (synonym for Jessea multivenia)	|	ncbi:462457	|	
Senecio benthamii Baker., nom. illeg.	|	189223	|	synonym	|	Senecio benthamii Baker., nom. illeg. (synonym for Pseudogynoxys benthamii)	|	ncbi:189223	|	
