name	|	uid	|	type	|	uniqname	|	sourceinfo	|	
Aster divergens var. humilior	|	3151522	|	synonym	|	Aster divergens var. humilior (synonym for Symphyotrichum lateriflorum)	|	gbif:3151522	|	
Aster diffusus var. variifolius	|	3151522	|	synonym	|	Aster diffusus var. variifolius (synonym for Symphyotrichum lateriflorum)	|	gbif:3151522	|	
Anactis glabra	|	3151522	|	synonym	|	Anactis glabra (synonym for Symphyotrichum lateriflorum)	|	gbif:3151522	|	
Aglotoma multiflora	|	3151522	|	synonym	|	Aglotoma multiflora (synonym for Symphyotrichum lateriflorum)	|	gbif:3151522	|	
Solidago lateriflora	|	3151522	|	synonym	|	Solidago lateriflora (synonym for Symphyotrichum lateriflorum)	|	gbif:3151522	|	
Aster diffusus f. bifrons	|	3151522	|	synonym	|	Aster diffusus f. bifrons (synonym for Symphyotrichum lateriflorum)	|	gbif:3151522	|	
Aster bifrons	|	3151522	|	synonym	|	Aster bifrons (synonym for Symphyotrichum lateriflorum)	|	gbif:3151522	|	
Aster miser	|	3151522	|	synonym	|	Aster miser (synonym for Symphyotrichum lateriflorum)	|	gbif:3151522	|	
Aster borealis	|	3151492	|	synonym	|	Aster borealis (synonym for Symphyotrichum boreale)	|	gbif:3151492	|	
Aster junciformis	|	3151492	|	synonym	|	Aster junciformis (synonym for Symphyotrichum boreale)	|	gbif:3151492	|	
Aster franklinianus	|	3151492	|	synonym	|	Aster franklinianus (synonym for Symphyotrichum boreale)	|	gbif:3151492	|	
Aster salicifolius	|	3151492	|	synonym	|	Aster salicifolius (synonym for Symphyotrichum boreale)	|	gbif:3151492	|	
Aster laxifolius var. borealis	|	3151492	|	synonym	|	Aster laxifolius var. borealis (synonym for Symphyotrichum boreale)	|	gbif:3151492	|	
Aster laxiflorus var. borealis	|	3151492	|	synonym	|	Aster laxiflorus var. borealis (synonym for Symphyotrichum boreale)	|	gbif:3151492	|	
Aster puniceus f. albiflorus	|	3151576	|	synonym	|	Aster puniceus f. albiflorus (synonym for Symphyotrichum puniceum)	|	gbif:3151576	|	
Aster puniceus var. lucidus	|	3151576	|	synonym	|	Aster puniceus var. lucidus (synonym for Symphyotrichum puniceum)	|	gbif:3151576	|	
Aster puniceus f. albiligulatus	|	3151576	|	synonym	|	Aster puniceus f. albiligulatus (synonym for Symphyotrichum puniceum)	|	gbif:3151576	|	
Aster carneus	|	3151576	|	synonym	|	Aster carneus (synonym for Symphyotrichum puniceum)	|	gbif:3151576	|	
Aster rigidulus	|	3151576	|	synonym	|	Aster rigidulus (synonym for Symphyotrichum puniceum)	|	gbif:3151576	|	
Aster virgatus	|	3151576	|	synonym	|	Aster virgatus (synonym for Symphyotrichum puniceum)	|	gbif:3151576	|	
Aster puniceus	|	3151576	|	synonym	|	Aster puniceus (synonym for Symphyotrichum puniceum)	|	gbif:3151576	|	
Aster obliquus	|	3151576	|	heterotypic synonym	|	Aster obliquus (synonym for Symphyotrichum puniceum)	|	gbif:3151576	|	
Aster confertus	|	3151576	|	synonym	|	Aster confertus (synonym for Symphyotrichum puniceum)	|	gbif:3151576	|	
Aster lucidus	|	3151576	|	synonym	|	Aster lucidus (synonym for Symphyotrichum puniceum)	|	gbif:3151576	|	
Aster blandus	|	3151576	|	synonym	|	Aster blandus (synonym for Symphyotrichum puniceum)	|	gbif:3151576	|	
Aster salicifolius f. obliquus	|	3151576	|	synonym	|	Aster salicifolius f. obliquus (synonym for Symphyotrichum puniceum)	|	gbif:3151576	|	
Aster puniceus var. lancifolius	|	3151576	|	synonym	|	Aster puniceus var. lancifolius (synonym for Symphyotrichum puniceum)	|	gbif:3151576	|	
Aster puniceus var. vimineus	|	3151576	|	synonym	|	Aster puniceus var. vimineus (synonym for Symphyotrichum puniceum)	|	gbif:3151576	|	
Aster puniceus var. rufescens	|	3151576	|	synonym	|	Aster puniceus var. rufescens (synonym for Symphyotrichum puniceum)	|	gbif:3151576	|	
Aster puniceus var. purpureus	|	3151576	|	synonym	|	Aster puniceus var. purpureus (synonym for Symphyotrichum puniceum)	|	gbif:3151576	|	
Aster puniceus var. monocephalus	|	3151576	|	synonym	|	Aster puniceus var. monocephalus (synonym for Symphyotrichum puniceum)	|	gbif:3151576	|	
Aster puniceus var. laevicaulis	|	3151576	|	synonym	|	Aster puniceus var. laevicaulis (synonym for Symphyotrichum puniceum)	|	gbif:3151576	|	
Aster puniceus f. glabratus	|	3151576	|	synonym	|	Aster puniceus f. glabratus (synonym for Symphyotrichum puniceum)	|	gbif:3151576	|	
Aster puniceus f. etiamalbus	|	3151576	|	synonym	|	Aster puniceus f. etiamalbus (synonym for Symphyotrichum puniceum)	|	gbif:3151576	|	
Aster puniceus f. colbyi	|	3151576	|	synonym	|	Aster puniceus f. colbyi (synonym for Symphyotrichum puniceum)	|	gbif:3151576	|	
Aster puniceus f. candidus	|	3151576	|	synonym	|	Aster puniceus f. candidus (synonym for Symphyotrichum puniceum)	|	gbif:3151576	|	
Aster puniceus f. brachypyllus	|	3151576	|	synonym	|	Aster puniceus f. brachypyllus (synonym for Symphyotrichum puniceum)	|	gbif:3151576	|	
Aster carneus var. ambiguus	|	3151576	|	synonym	|	Aster carneus var. ambiguus (synonym for Symphyotrichum puniceum)	|	gbif:3151576	|	
Aster puniceus var. crawfordii	|	3151576	|	synonym	|	Aster puniceus var. crawfordii (synonym for Symphyotrichum puniceum)	|	gbif:3151576	|	
Aster puniceus var. colbyi	|	3151576	|	synonym	|	Aster puniceus var. colbyi (synonym for Symphyotrichum puniceum)	|	gbif:3151576	|	
Aster puniceus f. rufescens	|	3151576	|	synonym	|	Aster puniceus f. rufescens (synonym for Symphyotrichum puniceum)	|	gbif:3151576	|	
Aster hispidus	|	3151576	|	synonym	|	Aster hispidus (synonym for Symphyotrichum puniceum)	|	gbif:3151576	|	
Aster amoenus	|	3151576	|	synonym	|	Aster amoenus (synonym for Symphyotrichum puniceum)	|	gbif:3151576	|	
Aster puniceus var. calderi	|	3151576	|	synonym	|	Aster puniceus var. calderi (synonym for Symphyotrichum puniceum)	|	gbif:3151576	|	
Symphyotrichum ciliolatum var. comatum	|	8218877	|	synonym	|	Symphyotrichum ciliolatum var. comatum (synonym for Symphyotrichum ciliolatum)	|	gbif:8218877	|	
Aster sanguineus	|	8218877	|	homotypic synonym	|	Aster sanguineus (synonym for Symphyotrichum ciliolatum)	|	gbif:8218877	|	
Aster lindleyanus var. borealis	|	8218877	|	synonym	|	Aster lindleyanus var. borealis (synonym for Symphyotrichum ciliolatum)	|	gbif:8218877	|	
Aster serratifolius	|	8218877	|	synonym	|	Aster serratifolius (synonym for Symphyotrichum ciliolatum)	|	gbif:8218877	|	
Aster paniculatus	|	8218877	|	synonym	|	Aster paniculatus (synonym for Symphyotrichum ciliolatum)	|	gbif:8218877	|	
Aster sanguineus	|	8218877	|	synonym	|	Aster sanguineus (synonym for Symphyotrichum ciliolatum)	|	gbif:8218877	|	
Aster wilsonii	|	8218877	|	synonym	|	Aster wilsonii (synonym for Symphyotrichum ciliolatum)	|	gbif:8218877	|	
Aster ciliolatus	|	8218877	|	synonym	|	Aster ciliolatus (synonym for Symphyotrichum ciliolatum)	|	gbif:8218877	|	
Aster lindleyanus	|	8218877	|	synonym	|	Aster lindleyanus (synonym for Symphyotrichum ciliolatum)	|	gbif:8218877	|	
Aster lindleyanus var. eximius	|	8218877	|	synonym	|	Aster lindleyanus var. eximius (synonym for Symphyotrichum ciliolatum)	|	gbif:8218877	|	
Aster lindleyanus var. comatus	|	8218877	|	synonym	|	Aster lindleyanus var. comatus (synonym for Symphyotrichum ciliolatum)	|	gbif:8218877	|	
Aster lindleyanus var. ciliolatus	|	8218877	|	synonym	|	Aster lindleyanus var. ciliolatus (synonym for Symphyotrichum ciliolatum)	|	gbif:8218877	|	
Aster ciliolatus var. wilsonii	|	8218877	|	synonym	|	Aster ciliolatus var. wilsonii (synonym for Symphyotrichum ciliolatum)	|	gbif:8218877	|	
Aster ciliolatus var. comatus	|	8218877	|	synonym	|	Aster ciliolatus var. comatus (synonym for Symphyotrichum ciliolatum)	|	gbif:8218877	|	
Aster ciliolatus var. borealis	|	8218877	|	synonym	|	Aster ciliolatus var. borealis (synonym for Symphyotrichum ciliolatum)	|	gbif:8218877	|	
Aster ciliolatus var. ciliolatus	|	8218877	|	synonym	|	Aster ciliolatus var. ciliolatus (synonym for Symphyotrichum ciliolatum)	|	gbif:8218877	|	
Aster ciliolatus f. comatus	|	8218877	|	synonym	|	Aster ciliolatus f. comatus (synonym for Symphyotrichum ciliolatum)	|	gbif:8218877	|	
Aster ciliolatus var. maccallae	|	8218877	|	synonym	|	Aster ciliolatus var. maccallae (synonym for Symphyotrichum ciliolatum)	|	gbif:8218877	|	
Aster praecox	|	8218877	|	synonym	|	Aster praecox (synonym for Symphyotrichum ciliolatum)	|	gbif:8218877	|	
Aster anomalus	|	8541463	|	synonym	|	Aster anomalus (synonym for Symphyotrichum anomalum)	|	gbif:8541463	|	
Aster anomalus f. albidus	|	8541463	|	synonym	|	Aster anomalus f. albidus (synonym for Symphyotrichum anomalum)	|	gbif:8541463	|	
Stevia crenata	|	7410160	|	homotypic synonym	|	Stevia crenata (synonym for Stevia menthaefolia)	|	gbif:7410160	|	
Sclerolepis verticillata	|	8187734	|	synonym	|	Sclerolepis verticillata (synonym for Sclerolepis uniflora)	|	gbif:8187734	|	
Sparganophorus verticillatus	|	8187734	|	synonym	|	Sparganophorus verticillatus (synonym for Sclerolepis uniflora)	|	gbif:8187734	|	
Ethulia uniflora	|	8187734	|	synonym	|	Ethulia uniflora (synonym for Sclerolepis uniflora)	|	gbif:8187734	|	
Lowellia aurea	|	3144474	|	synonym	|	Lowellia aurea (synonym for Thymophylla aurea)	|	gbif:3144474	|	
Dyssodia aurea	|	3144474	|	synonym	|	Dyssodia aurea (synonym for Thymophylla aurea)	|	gbif:3144474	|	
Hymenatherum aureum	|	3144474	|	synonym	|	Hymenatherum aureum (synonym for Thymophylla aurea)	|	gbif:3144474	|	
Tagetes belendium	|	4215648	|	homotypic synonym	|	Tagetes belendium (synonym for Thymophylla belendium)	|	gbif:4215648	|	
Dyssodia belendium	|	4215648	|	homotypic synonym	|	Dyssodia belendium (synonym for Thymophylla belendium)	|	gbif:4215648	|	
? belendium DC.	|	4215648	|	homotypic synonym	|	? belendium DC. (synonym for Thymophylla belendium)	|	gbif:4215648	|	
Encelia lagasceiformis	|	5691425	|	homotypic synonym	|	Encelia lagasceiformis (synonym for Simsia lagasceiformis)	|	gbif:5691425	|	
Ageratum microphyllum	|	7388169	|	synonym	|	Ageratum microphyllum (synonym for Ageratella microphylla)	|	gbif:7388169	|	
Decachaeta seemanni	|	7388169	|	synonym	|	Decachaeta seemanni (synonym for Ageratella microphylla)	|	gbif:7388169	|	
Tanacetum diversifolium	|	3098272	|	synonym	|	Tanacetum diversifolium (synonym for Sphaeromeria diversifolia)	|	gbif:3098272	|	
Tanacetum canum	|	3098265	|	synonym	|	Tanacetum canum (synonym for Sphaeromeria cana)	|	gbif:3098265	|	
Trineuron nivigenum	|	3138524	|	synonym	|	Trineuron nivigenum (synonym for Abrotanella nivigena)	|	gbif:3138524	|	
Abrotanella papuana	|	3138524	|	synonym	|	Abrotanella papuana (synonym for Abrotanella nivigena)	|	gbif:3138524	|	
Gnaphalium monticola	|	3103161	|	synonym	|	Gnaphalium monticola (synonym for Gamochaeta monticola)	|	gbif:3103161	|	
Balsamorhiza incana var. tomentosa	|	3137238	|	synonym	|	Balsamorhiza incana var. tomentosa (synonym for Balsamorhiza ×tomentosa (Rydb.) W.A.Weber)	|	gbif:3137238	|	
Balsamorhiza macrophylla var. terebinthacea	|	8333933	|	synonym	|	Balsamorhiza macrophylla var. terebinthacea (synonym for Balsamorhiza ×terebinthacea (Nutt.) W.A.Weber)	|	gbif:8333933	|	
Balsamorhiza terebinthacea	|	8333933	|	synonym	|	Balsamorhiza terebinthacea (synonym for Balsamorhiza ×terebinthacea (Nutt.) W.A.Weber)	|	gbif:8333933	|	
Emilia sinica	|	5401598	|	synonym	|	Emilia sinica (synonym for Emilia sonchifolia)	|	gbif:5401598	|	
Emilia purpurea	|	5401598	|	synonym	|	Emilia purpurea (synonym for Emilia sonchifolia)	|	gbif:5401598	|	
Emilia rigidula	|	5401598	|	synonym	|	Emilia rigidula (synonym for Emilia sonchifolia)	|	gbif:5401598	|	
Cacalia sonchifolia	|	5401598	|	synonym	|	Cacalia sonchifolia (synonym for Emilia sonchifolia)	|	gbif:5401598	|	
Senecio sonchifolius var. sonchifolius	|	5401598	|	synonym	|	Senecio sonchifolius var. sonchifolius (synonym for Emilia sonchifolia)	|	gbif:5401598	|	
Senecio sonchifolius var. bogorensis	|	5401598	|	synonym	|	Senecio sonchifolius var. bogorensis (synonym for Emilia sonchifolia)	|	gbif:5401598	|	
Senecio sonchifolius	|	5401598	|	synonym	|	Senecio sonchifolius (synonym for Emilia sonchifolia)	|	gbif:5401598	|	
Gynura ecalyculata	|	5401598	|	synonym	|	Gynura ecalyculata (synonym for Emilia sonchifolia)	|	gbif:5401598	|	
Crassocephalum sonchifolium	|	5401598	|	synonym	|	Crassocephalum sonchifolium (synonym for Emilia sonchifolia)	|	gbif:5401598	|	
Actinella brandegeei	|	3150185	|	homotypic synonym	|	Actinella brandegeei (synonym for Hymenoxys brandegeei)	|	gbif:3150185	|	
Actinella brandegeei	|	3150185	|	synonym	|	Actinella brandegeei (synonym for Hymenoxys brandegeei)	|	gbif:3150185	|	
Actinea brandegeei	|	3150185	|	synonym	|	Actinea brandegeei (synonym for Hymenoxys brandegeei)	|	gbif:3150185	|	
Actinella grandiflora var. glabrata	|	3150185	|	synonym	|	Actinella grandiflora var. glabrata (synonym for Hymenoxys brandegeei)	|	gbif:3150185	|	
Tetraneuris brandegeei	|	3150185	|	synonym	|	Tetraneuris brandegeei (synonym for Hymenoxys brandegeei)	|	gbif:3150185	|	
Rydbergia brandegeei	|	3150185	|	synonym	|	Rydbergia brandegeei (synonym for Hymenoxys brandegeei)	|	gbif:3150185	|	
Conyza congesta	|	5398220	|	homotypic synonym	|	Conyza congesta (synonym for Conyza japonica)	|	gbif:5398220	|	
Blumea copelandii	|	5398220	|	synonym	|	Blumea copelandii (synonym for Conyza japonica)	|	gbif:5398220	|	
Blumea globata	|	5398220	|	synonym	|	Blumea globata (synonym for Conyza japonica)	|	gbif:5398220	|	
Conyza congesta	|	5398220	|	synonym	|	Conyza congesta (synonym for Conyza japonica)	|	gbif:5398220	|	
Conyza veronicifolia	|	5398220	|	synonym	|	Conyza veronicifolia (synonym for Conyza japonica)	|	gbif:5398220	|	
Conyza multicaulis	|	5398220	|	synonym	|	Conyza multicaulis (synonym for Conyza japonica)	|	gbif:5398220	|	
Blumea compactiflora	|	5398220	|	synonym	|	Blumea compactiflora (synonym for Conyza japonica)	|	gbif:5398220	|	
Erigeron japonicus	|	5398220	|	synonym	|	Erigeron japonicus (synonym for Conyza japonica)	|	gbif:5398220	|	
Eschenbachia japonica	|	5398220	|	heterotypic synonym	|	Eschenbachia japonica (synonym for Conyza japonica)	|	gbif:5398220	|	
Buphthalmum ramtilla	|	3088634	|	homotypic synonym	|	Buphthalmum ramtilla (synonym for Guizotia abyssinica)	|	gbif:3088634	|	
Guizotia oleifera	|	3088634	|	heterotypic synonym	|	Guizotia oleifera (synonym for Guizotia abyssinica)	|	gbif:3088634	|	
Bidens ramtilla	|	3088634	|	synonym	|	Bidens ramtilla (synonym for Guizotia abyssinica)	|	gbif:3088634	|	
Jaegeria abyssinica	|	3088634	|	synonym	|	Jaegeria abyssinica (synonym for Guizotia abyssinica)	|	gbif:3088634	|	
Polymnia abyssinica	|	3088634	|	synonym	|	Polymnia abyssinica (synonym for Guizotia abyssinica)	|	gbif:3088634	|	
Buphthalmum ramtilla	|	3088634	|	synonym	|	Buphthalmum ramtilla (synonym for Guizotia abyssinica)	|	gbif:3088634	|	
Guizotia abyssinica var. baldratiana	|	3088634	|	heterotypic synonym	|	Guizotia abyssinica var. baldratiana (synonym for Guizotia abyssinica)	|	gbif:3088634	|	
Guizotia oleifera var. sativa	|	3088634	|	synonym	|	Guizotia oleifera var. sativa (synonym for Guizotia abyssinica)	|	gbif:3088634	|	
Guizotia oleifera subsp. angustior	|	3088634	|	synonym	|	Guizotia oleifera subsp. angustior (synonym for Guizotia abyssinica)	|	gbif:3088634	|	
Guizotia abyssinica var. pichisermollii	|	3088634	|	synonym	|	Guizotia abyssinica var. pichisermollii (synonym for Guizotia abyssinica)	|	gbif:3088634	|	
Guizotia abyssinica var. sciarapovii	|	3088634	|	synonym	|	Guizotia abyssinica var. sciarapovii (synonym for Guizotia abyssinica)	|	gbif:3088634	|	
Guizotia abyssinica var. corgevinii	|	3088634	|	synonym	|	Guizotia abyssinica var. corgevinii (synonym for Guizotia abyssinica)	|	gbif:3088634	|	
Guizotia abyssinica var. angustior	|	3088634	|	synonym	|	Guizotia abyssinica var. angustior (synonym for Guizotia abyssinica)	|	gbif:3088634	|	
Guizotia abyssinica var. sativa	|	3088634	|	synonym	|	Guizotia abyssinica var. sativa (synonym for Guizotia abyssinica)	|	gbif:3088634	|	
Guizotia abyssinica var. abyssinica	|	3088634	|	synonym	|	Guizotia abyssinica var. abyssinica (synonym for Guizotia abyssinica)	|	gbif:3088634	|	
Ramtilla oleifera var. sativa	|	3088634	|	synonym	|	Ramtilla oleifera var. sativa (synonym for Guizotia abyssinica)	|	gbif:3088634	|	
Guizotia oleifera subsp. sativa	|	3088634	|	synonym	|	Guizotia oleifera subsp. sativa (synonym for Guizotia abyssinica)	|	gbif:3088634	|	
Guizotia abyssinica var. negriana	|	3088634	|	synonym	|	Guizotia abyssinica var. negriana (synonym for Guizotia abyssinica)	|	gbif:3088634	|	
Guizotia abyssinica var. caulirufa	|	3088634	|	synonym	|	Guizotia abyssinica var. caulirufa (synonym for Guizotia abyssinica)	|	gbif:3088634	|	
Guizotia abyssinica var. candussoiana	|	3088634	|	synonym	|	Guizotia abyssinica var. candussoiana (synonym for Guizotia abyssinica)	|	gbif:3088634	|	
Tetragonotheca abyssinica	|	3088634	|	synonym	|	Tetragonotheca abyssinica (synonym for Guizotia abyssinica)	|	gbif:3088634	|	
Ramtilla oleifera	|	3088634	|	synonym	|	Ramtilla oleifera (synonym for Guizotia abyssinica)	|	gbif:3088634	|	
Verbesina sativa	|	3088634	|	heterotypic synonym	|	Verbesina sativa (synonym for Guizotia abyssinica)	|	gbif:3088634	|	
Anthemis mysorensis herb	|	3088634	|	synonym	|	Anthemis mysorensis herb (synonym for Guizotia abyssinica)	|	gbif:3088634	|	
Guizotia villosa var. microcephala	|	8276078	|	homotypic synonym	|	Guizotia villosa var. microcephala (synonym for Guizotia villosa)	|	gbif:8276078	|	
Guizotia villosa var. villosa	|	8276078	|	synonym	|	Guizotia villosa var. villosa (synonym for Guizotia villosa)	|	gbif:8276078	|	
Guizotia villosa var. microcephala	|	8276078	|	synonym	|	Guizotia villosa var. microcephala (synonym for Guizotia villosa)	|	gbif:8276078	|	
Anthemis triumfettii subsp. decumbens	|	8034203	|	synonym	|	Anthemis triumfettii subsp. decumbens (synonym for Cota triumfettii)	|	gbif:8034203	|	
Anthemis nigricans	|	8034203	|	homotypic synonym	|	Anthemis nigricans (synonym for Cota triumfettii)	|	gbif:8034203	|	
Cota dumetorum	|	8034203	|	synonym	|	Cota dumetorum (synonym for Cota triumfettii)	|	gbif:8034203	|	
Anthemis tinctoria subsp. triumfettii	|	8034203	|	synonym	|	Anthemis tinctoria subsp. triumfettii (synonym for Cota triumfettii)	|	gbif:8034203	|	
? triumfettii L.	|	8034203	|	synonym	|	? triumfettii L. (synonym for Cota triumfettii)	|	gbif:8034203	|	
Anthemis triumfettii subsp. aligulata	|	8034203	|	homotypic synonym	|	Anthemis triumfettii subsp. aligulata (synonym for Cota triumfettii)	|	gbif:8034203	|	
Cota woronowii	|	8034203	|	synonym	|	Cota woronowii (synonym for Cota triumfettii)	|	gbif:8034203	|	
Cota rigescens	|	8034203	|	synonym	|	Cota rigescens (synonym for Cota triumfettii)	|	gbif:8034203	|	
Cota cossoniana	|	8034203	|	synonym	|	Cota cossoniana (synonym for Cota triumfettii)	|	gbif:8034203	|	
Cota aligulatae	|	8034203	|	synonym	|	Cota aligulatae (synonym for Cota triumfettii)	|	gbif:8034203	|	
Anthemis cossoniana	|	8034203	|	synonym	|	Anthemis cossoniana (synonym for Cota triumfettii)	|	gbif:8034203	|	
Anthemis nigricans	|	8034203	|	synonym	|	Anthemis nigricans (synonym for Cota triumfettii)	|	gbif:8034203	|	
Cirsium triumfettii	|	8034203	|	synonym	|	Cirsium triumfettii (synonym for Cota triumfettii)	|	gbif:8034203	|	
Anthemis triumfettii subsp. pyrenaica	|	8034203	|	synonym	|	Anthemis triumfettii subsp. pyrenaica (synonym for Cota triumfettii)	|	gbif:8034203	|	
Anthemis triumfettii subsp. cossoniana	|	8034203	|	synonym	|	Anthemis triumfettii subsp. cossoniana (synonym for Cota triumfettii)	|	gbif:8034203	|	
Chamaemelum triumfettii	|	8034203	|	synonym	|	Chamaemelum triumfettii (synonym for Cota triumfettii)	|	gbif:8034203	|	
Anthemis triumfettii subsp. aligulata	|	8034203	|	synonym	|	Anthemis triumfettii subsp. aligulata (synonym for Cota triumfettii)	|	gbif:8034203	|	
Anthemis canescens	|	8034203	|	synonym	|	Anthemis canescens (synonym for Cota triumfettii)	|	gbif:8034203	|	
Anthemis pyrenaica	|	8034203	|	synonym	|	Anthemis pyrenaica (synonym for Cota triumfettii)	|	gbif:8034203	|	
Anthemis palumbi	|	8034203	|	synonym	|	Anthemis palumbi (synonym for Cota triumfettii)	|	gbif:8034203	|	
Anthemis rigescens	|	8034203	|	synonym	|	Anthemis rigescens (synonym for Cota triumfettii)	|	gbif:8034203	|	
Anthemis sachokiana	|	8034203	|	synonym	|	Anthemis sachokiana (synonym for Cota triumfettii)	|	gbif:8034203	|	
Anthemis woronowii	|	8034203	|	synonym	|	Anthemis woronowii (synonym for Cota triumfettii)	|	gbif:8034203	|	
Anthemis triumfettii	|	8034203	|	synonym	|	Anthemis triumfettii (synonym for Cota triumfettii)	|	gbif:8034203	|	
Anthemis dumetorum	|	8034203	|	synonym	|	Anthemis dumetorum (synonym for Cota triumfettii)	|	gbif:8034203	|	
Anthemis talyschensis	|	8034203	|	synonym	|	Anthemis talyschensis (synonym for Cota triumfettii)	|	gbif:8034203	|	
Anthemis platyglossa	|	8034203	|	synonym	|	Anthemis platyglossa (synonym for Cota triumfettii)	|	gbif:8034203	|	
Anthemis tinctoria var. subtinctoria	|	7975078	|	synonym	|	Anthemis tinctoria var. subtinctoria (synonym for Cota tinctoria)	|	gbif:7975078	|	
Anthemis tinctoria var. ramulosa	|	7975078	|	synonym	|	Anthemis tinctoria var. ramulosa (synonym for Cota tinctoria)	|	gbif:7975078	|	
Anthemis tinctoria f. pectinata	|	7975078	|	synonym	|	Anthemis tinctoria f. pectinata (synonym for Cota tinctoria)	|	gbif:7975078	|	
Anthemis tinctoria var. intermedia	|	7975078	|	synonym	|	Anthemis tinctoria var. intermedia (synonym for Cota tinctoria)	|	gbif:7975078	|	
Anthemis tinctoria f. halophila	|	7975078	|	synonym	|	Anthemis tinctoria f. halophila (synonym for Cota tinctoria)	|	gbif:7975078	|	
Anthemis kelwayi	|	7975078	|	synonym	|	Anthemis kelwayi (synonym for Cota tinctoria)	|	gbif:7975078	|	
Anthemis coarctata	|	7975078	|	synonym	|	Anthemis coarctata (synonym for Cota tinctoria)	|	gbif:7975078	|	
Anthemis pallescens	|	7975078	|	homotypic synonym	|	Anthemis pallescens (synonym for Cota tinctoria)	|	gbif:7975078	|	
Anthemis parnassi	|	7975078	|	homotypic synonym	|	Anthemis parnassi (synonym for Cota tinctoria)	|	gbif:7975078	|	
Anthemis kelwayi	|	7975078	|	homotypic synonym	|	Anthemis kelwayi (synonym for Cota tinctoria)	|	gbif:7975078	|	
Anthemis tinctoria var. briquetii	|	7975078	|	synonym	|	Anthemis tinctoria var. briquetii (synonym for Cota tinctoria)	|	gbif:7975078	|	
Anthemis tinctoria subsp. subtinctoria	|	7975078	|	heterotypic synonym	|	Anthemis tinctoria subsp. subtinctoria (synonym for Cota tinctoria)	|	gbif:7975078	|	
Anthemis tinctoria subsp. discoidea	|	7975078	|	synonym	|	Anthemis tinctoria subsp. discoidea (synonym for Cota tinctoria)	|	gbif:7975078	|	
Chamaemelum discoideum	|	7975078	|	synonym	|	Chamaemelum discoideum (synonym for Cota tinctoria)	|	gbif:7975078	|	
Cota triumfetti subsp. briquetii	|	7975078	|	synonym	|	Cota triumfetti subsp. briquetii (synonym for Cota tinctoria)	|	gbif:7975078	|	
Chamaemelum tinctorium	|	7975078	|	synonym	|	Chamaemelum tinctorium (synonym for Cota tinctoria)	|	gbif:7975078	|	
Cota tinctoria subsp. subtinctoria	|	7975078	|	synonym	|	Cota tinctoria subsp. subtinctoria (synonym for Cota tinctoria)	|	gbif:7975078	|	
Anthemis pallescens	|	7975078	|	synonym	|	Anthemis pallescens (synonym for Cota tinctoria)	|	gbif:7975078	|	
Cota saguramica	|	7975078	|	synonym	|	Cota saguramica (synonym for Cota tinctoria)	|	gbif:7975078	|	
Anacyclus tinctorius	|	7975078	|	synonym	|	Anacyclus tinctorius (synonym for Cota tinctoria)	|	gbif:7975078	|	
Anthemis markhotensis	|	7975078	|	synonym	|	Anthemis markhotensis (synonym for Cota tinctoria)	|	gbif:7975078	|	
Anthemis tinctoria var. discoidea	|	7975078	|	synonym	|	Anthemis tinctoria var. discoidea (synonym for Cota tinctoria)	|	gbif:7975078	|	
Anthemis tinctoria var. parviflora	|	7975078	|	synonym	|	Anthemis tinctoria var. parviflora (synonym for Cota tinctoria)	|	gbif:7975078	|	
Anthemis parnassi	|	7975078	|	synonym	|	Anthemis parnassi (synonym for Cota tinctoria)	|	gbif:7975078	|	
Anthemis tinctoria var. orientalis	|	7975078	|	synonym	|	Anthemis tinctoria var. orientalis (synonym for Cota tinctoria)	|	gbif:7975078	|	
Anthemis maritima	|	7975078	|	synonym	|	Anthemis maritima (synonym for Cota tinctoria)	|	gbif:7975078	|	
Anthemis chrysantha	|	7975078	|	heterotypic synonym	|	Anthemis chrysantha (synonym for Cota tinctoria)	|	gbif:7975078	|	
Anthemis maris-nigri	|	7975078	|	synonym	|	Anthemis maris-nigri (synonym for Cota tinctoria)	|	gbif:7975078	|	
Anthemis subtinctoria	|	7975078	|	synonym	|	Anthemis subtinctoria (synonym for Cota tinctoria)	|	gbif:7975078	|	
Anthemis brachyglossa	|	7975078	|	synonym	|	Anthemis brachyglossa (synonym for Cota tinctoria)	|	gbif:7975078	|	
Anthemis debilis	|	7975078	|	synonym	|	Anthemis debilis (synonym for Cota tinctoria)	|	gbif:7975078	|	
Anthemis zephyrovii	|	7975078	|	synonym	|	Anthemis zephyrovii (synonym for Cota tinctoria)	|	gbif:7975078	|	
Anthemis saguramica	|	7975078	|	synonym	|	Anthemis saguramica (synonym for Cota tinctoria)	|	gbif:7975078	|	
Anthemis discoidea	|	7975078	|	heterotypic synonym	|	Anthemis discoidea (synonym for Cota tinctoria)	|	gbif:7975078	|	
Anthemis tinctoria	|	7975078	|	synonym	|	Anthemis tinctoria (synonym for Cota tinctoria)	|	gbif:7975078	|	
Anthemis caucasica	|	7975078	|	synonym	|	Anthemis caucasica (synonym for Cota tinctoria)	|	gbif:7975078	|	
Buphthalmum bipinnatum	|	7975078	|	synonym	|	Buphthalmum bipinnatum (synonym for Cota tinctoria)	|	gbif:7975078	|	
Anthemis tinctoria var. macroglossa	|	7975078	|	synonym	|	Anthemis tinctoria var. macroglossa (synonym for Cota tinctoria)	|	gbif:7975078	|	
